schema_name,table_name,column_name,data_type,nullable,constraint_type,foreign_table,index_name
public,user_evaluations,percentage_score,numeric,NOT NULL,,,
public,user_evaluations,learning_outcome_id,uuid,NULL,FOREIGN KEY,public.learning_outcomes,
public,user_evaluations,concept_id,uuid,NULL,FOREIGN KEY,public.concepts,
public,user_evaluations,concept_activity_set_id,uuid,NULL,FOREIGN KEY,public.concept_activity_sets,
public,user_evaluations,concept_activity_type,text,NULL,,,
public,user_evaluations,speak_scenario_result_id,uuid,NULL,FOREIGN KEY,public.speak_scenario_results,
public,user_events,id,uuid,NOT NULL,PRIMARY KEY,,user_events_pkey
public,user_events,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,user_events,event_id,uuid,NOT NULL,FOREIGN KEY,public.events,
public,user_events,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_experiment_cohorts,id,uuid,NOT NULL,PRIMARY KEY,,user_experiment_cohorts_pkey
public,user_experiment_cohorts,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_experiment_cohorts,updated_at,timestamp with time zone,NOT NULL,,,
public,user_experiment_cohorts,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,user_experiment_cohorts_user_id_idx
public,user_experiment_cohorts,cohort_name,text,NOT NULL,,,
public,user_experiment_cohorts,archived_at,timestamp with time zone,NULL,,,
public,user_experiment_cohorts,archived_by_cron,boolean,NULL,,,
public,user_firebase_instances,id,uuid,NOT NULL,PRIMARY KEY,,user_firebase_instances_pkey
public,user_firebase_instances,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,idx_user_firebase_instances_user_id
public,user_firebase_instances,user_id,uuid,NOT NULL,UNIQUE,,user_firebase_instances_user_id_firebase_instance_id_key
public,user_firebase_instances,user_id,uuid,NOT NULL,UNIQUE,,idx_user_firebase_instances_user_id
public,user_firebase_instances,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,user_firebase_instances_user_id_firebase_instance_id_key
public,user_firebase_instances,family_id,uuid,NOT NULL,FOREIGN KEY,public.families,idx_user_firebase_instances_family_id
public,user_firebase_instances,firebase_instance_id,text,NOT NULL,UNIQUE,,user_firebase_instances_user_id_firebase_instance_id_key
public,user_firebase_instances,platform,text,NOT NULL,,,
public,user_firebase_instances,app_id,text,NOT NULL,,,
public,user_firebase_instances,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_firebase_instances,updated_at,timestamp with time zone,NOT NULL,,,
public,user_game_log,id,uuid,NOT NULL,PRIMARY KEY,,user_game_log_pkey
public,user_game_log,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,user_game_log,room_id,uuid,NOT NULL,FOREIGN KEY,public.rooms,
public,user_game_log,room_code,character varying(255),NOT NULL,,,
public,user_game_log,event_id,uuid,NOT NULL,FOREIGN KEY,public.events,
public,user_game_log,question_index,integer,NOT NULL,,,
public,user_game_log,answer_status,character varying(255),NOT NULL,,,
public,user_game_log,score,integer,NOT NULL,,,
public,user_game_log,correct_answer_user_count,integer,NOT NULL,,,
public,user_game_log,wrong_answer_user_count,integer,NOT NULL,,,
public,user_game_log,unattempted_user_count,integer,NOT NULL,,,
public,user_game_log,time_taken,integer,NULL,,,
public,user_game_log,rank,integer,NULL,,,
public,user_game_log,avg_time_taken,double precision,NULL,,,
public,user_game_log,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_interaction_logs,id,uuid,NOT NULL,,,idx_user_interaction_logs_id_event_at
public,user_interaction_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_interaction_logs,user_id,uuid,NOT NULL,,,idx_user_interaction_logs_user_id_event_at_scenario_id
public,user_interaction_logs,event_name,text,NOT NULL,,,
public,user_interaction_logs,event_at,timestamp with time zone,NOT NULL,,,idx_user_interaction_logs_user_id_event_at_scenario_id
public,user_interaction_logs,event_at,timestamp with time zone,NOT NULL,,,idx_user_interaction_logs_id_event_at
public,user_interaction_logs,scenario_id,uuid,NULL,,,idx_user_interaction_logs_user_id_event_at_scenario_id
public,user_interaction_logs,thread_id,uuid,NULL,,,
public,user_interaction_logs,worksheet_id,uuid,NULL,,,
public,user_interaction_logs,event_usage_count,integer,NOT NULL,,,
public,user_interaction_logs,user_recording_count,integer,NOT NULL,,,
public,user_memories,id,uuid,NOT NULL,PRIMARY KEY,,user_memories_pkey
public,user_memories,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_memories,updated_at,timestamp with time zone,NOT NULL,,,
public,user_memories,memory_group,text,NOT NULL,,,
public,user_memories,content,text,NOT NULL,,,
public,user_memories,metadata,jsonb,NULL,,,
public,user_memories,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,user_memories,archived_at,timestamp with time zone,NULL,,,
public,user_memories,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,
public,user_pending_assignment_mismatches,id,uuid,NOT NULL,PRIMARY KEY,,user_pending_assignment_mismatches_pkey
public,user_pending_assignment_mismatches,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,user_pending_assignment_mismatches,expected_pending_count,integer,NOT NULL,,,
public,user_pending_assignment_mismatches,shown_pending_count,integer,NOT NULL,,,
public,user_pending_assignment_mismatches,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_pending_assignment_mismatches,updated_at,timestamp with time zone,NOT NULL,,,
public,user_preferences,id,uuid,NOT NULL,PRIMARY KEY,,user_preferences_pkey
public,user_preferences,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,user_preferences_user_id_key
public,user_preferences,user_id,uuid,NOT NULL,UNIQUE,,user_preferences_user_id_key
public,user_preferences,preferences,jsonb,NOT NULL,,,
public,user_preferences,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_preferences,updated_at,timestamp with time zone,NOT NULL,,,
public,user_quiz_log,id,uuid,NOT NULL,PRIMARY KEY,,user_quiz_log_pkey
public,user_quiz_log,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,user_quiz_log,attempted_count,integer,NOT NULL,,,
public,user_quiz_log,details,jsonb,NOT NULL,,,
public,user_quiz_log,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_subscription_details,id,uuid,NOT NULL,PRIMARY KEY,,user_subscription_details_pkey
public,user_subscription_details,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,user_subscription_details_type_user_id_index
public,user_subscription_details,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,idx_user_subscription_details_user_id
public,user_subscription_details,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,user_subscription_details_user_id_type_index
public,user_subscription_details,started_at,timestamp with time zone,NOT NULL,,,
public,user_subscription_details,ending_at,timestamp with time zone,NOT NULL,,,
public,user_subscription_details,inserted_at,timestamp with time zone,NOT NULL,,,
public,user_subscription_details,updated_at,timestamp with time zone,NOT NULL,,,
public,user_subscription_details,type,text,NULL,,,user_subscription_details_user_id_type_index
public,user_subscription_details,type,text,NULL,,,user_subscription_details_type_user_id_index
public,user_subscription_details,payment_id,uuid,NULL,FOREIGN KEY,public.payments_v2,user_subscription_details_payment_id_index
public,user_subscription_details,updated_by,uuid,NULL,FOREIGN KEY,public.users,
public,user_subscription_details,course_id,uuid,NULL,FOREIGN KEY,public.courses,
public,users,id,uuid,NOT NULL,PRIMARY KEY,,users_pkey
public,users,email,citext,NOT NULL,,,users_email_index
public,users,hashed_password,character varying(255),NOT NULL,,,
public,users,confirmed_at,timestamp with time zone,NULL,,,
public,users,inserted_at,timestamp with time zone,NOT NULL,,,
public,users,updated_at,timestamp with time zone,NOT NULL,,,
public,users,name,character varying(255),NULL,,,
public,users,phone_number,character varying(255),NULL,,,users_phone_number_index
public,users,school,character varying(255),NULL,,,
public,users,grade,character varying(255),NULL,,,
public,users,avatar,jsonb,NULL,,,
public,users,family_id,uuid,NULL,FOREIGN KEY,public.families,users_family_id_profile_completed_at_index
public,users,deleted_at,timestamp with time zone,NULL,,,
public,users,profile_completed_at,timestamp with time zone,NULL,,,users_family_id_profile_completed_at_index
public,users,parent_preferred_language,character varying(255),NULL,,,
public,users,onboarded_at,timestamp with time zone,NULL,,,
public,users,user_type,character varying(255),NULL,,,
public,users,age,integer,NULL,,,
public,users,occupation,character varying(255),NULL,,,
public,users,city,character varying(255),NULL,,,
public,users,english_persona,character varying(255),NULL,FOREIGN KEY,public.personas,users_english_persona_index
public,users,facilitator_id,uuid,NULL,FOREIGN KEY,public.users,users_facilitator_id_index
public,users,notes,text,NULL,,,
public,users,status,character varying(255),NOT NULL,,,
public,users,payment_type,character varying(255),NULL,,,
public,users,profile_photo_url,character varying(255),NULL,,,
public,users,is_subscribed_to_zoom_class,boolean,NULL,,,
public,users,onboarded_by,uuid,NULL,FOREIGN KEY,public.users,
public,users,onboarding_verified_at,timestamp with time zone,NULL,,,
public,users,onboarding_verified_by,uuid,NULL,FOREIGN KEY,public.users,
public,users,persona_updated_by,uuid,NULL,FOREIGN KEY,public.users,
public,users,is_migration,boolean,NULL,,,
public,users,original_phone_number,text,NULL,,,
public,users,gem_store_activated_at,timestamp with time zone,NULL,,,
public,users,board,text,NULL,,,
public,users,language,text,NULL,,,
public,users,will_pay,boolean,NULL,,,
public,users,filled_by,text,NULL,,,
public,users,app_id,text,NULL,,,
public,users,app_review_enabled_at,timestamp with time zone,NULL,,,
public,users,memory,jsonb,NULL,,,
public,users,need,text,NULL,,,
public,users,app_version,text,NULL,,,
public,users,app_build,integer,NULL,,,
public,users,app_platform,text,NULL,,,
public,users,country,text,NULL,,,
public,users,country_region,text,NULL,,,
public,users,ip_address,inet,NULL,,,
public,users_kv_store,id,uuid,NOT NULL,PRIMARY KEY,,users_kv_store_pkey
public,users_kv_store,key,character varying(255),NOT NULL,,,users_kv_store_user_id_key_index
public,users_kv_store,value,jsonb,NOT NULL,,,
public,users_kv_store,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,users_kv_store_user_id_key_index
public,users_kv_store,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,users_kv_store_user_id_index
public,users_kv_store,inserted_at,timestamp with time zone,NOT NULL,,,
public,users_kv_store,updated_at,timestamp with time zone,NOT NULL,,,
public,users_tokens,id,uuid,NOT NULL,PRIMARY KEY,,users_tokens_pkey
public,users_tokens,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,users_tokens_user_id_index
public,users_tokens,token,bytea,NOT NULL,,,users_tokens_context_token_index
public,users_tokens,context,character varying(255),NOT NULL,,,users_tokens_context_token_index
public,users_tokens,sent_to,character varying(255),NULL,,,
public,users_tokens,inserted_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_campaign_message_logs,id,uuid,NOT NULL,PRIMARY KEY,,whatsapp_campaign_message_logs_pkey
public,whatsapp_campaign_message_logs,batch_name,text,NOT NULL,,,
public,whatsapp_campaign_message_logs,template,jsonb,NOT NULL,,,
public,whatsapp_campaign_message_logs,status,text,NOT NULL,,,
public,whatsapp_campaign_message_logs,scheduled_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_campaign_message_logs,log_in_chatwoot,boolean,NOT NULL,,,
public,whatsapp_campaign_message_logs,completed_at,timestamp with time zone,NULL,,,
public,whatsapp_campaign_message_logs,archived_at,timestamp with time zone,NULL,,,
public,whatsapp_campaign_message_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_campaign_message_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_sessions,id,uuid,NOT NULL,PRIMARY KEY,,whatsapp_sessions_pkey
public,whatsapp_sessions,user_id,uuid,NOT NULL,FOREIGN KEY,public.whatsapp_users,
public,whatsapp_sessions,session_number,integer,NOT NULL,,,
public,whatsapp_sessions,inserted_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_sessions,updated_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_sessions,started_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_sessions,ended_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_templates,id,uuid,NOT NULL,PRIMARY KEY,,whatsapp_templates_pkey
public,whatsapp_templates,inserted_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_templates,updated_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_templates,name,text,NOT NULL,UNIQUE,,whatsapp_templates_name_key
public,whatsapp_templates,payload,jsonb,NOT NULL,,,
public,whatsapp_templates,archived_at,timestamp with time zone,NULL,,,
public,whatsapp_users,id,uuid,NOT NULL,PRIMARY KEY,,whatsapp_users_pkey
public,whatsapp_users,inserted_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_users,updated_at,timestamp with time zone,NOT NULL,,,
public,whatsapp_users,referral_code,character varying,NOT NULL,UNIQUE,,whatsapp_users_referral_code_key
public,whatsapp_users,referred_by,uuid,NULL,FOREIGN KEY,public.whatsapp_users,
public,whatsapp_users,max_sessions,integer,NOT NULL,,,
public,whatsapp_users,phone_number,character varying,NOT NULL,,,
